;id_lancamento;id_centro_custo;id_forma_pagamento;dt_vencimento;valor;dt_pagamento;dt_competencia;ds_periodicidade;id_centro_resultado
988;50805831;81044;236252;2025-01-15;-204.62;;01/12/2024;;204
989;50805827;81044;236252;2025-01-15;-849.83;;01/12/2024;;204
990;50806217;32;236252;2025-01-15;-724.5;;01/12/2024;;902
991;50806213;32;236252;2025-01-15;-8820.5;;01/12/2024;;902
992;50807472;81044;236252;2025-01-15;-11510.79;;01/12/2024;;204
993;50807530;125737;236252;2025-01-15;-2165.95;;01/12/2024;;288
994;50809643;125736;236252;2025-01-15;-1710.44;;01/12/2024;;268
995;50809678;32;236252;2025-01-15;-6876.81;;01/12/2024;;902
996;50807784;81044;236252;2025-01-15;-991.16;;01/12/2024;;204
997;50807596;81044;236252;2025-01-15;-274.31;;01/12/2024;;204
998;50807653;125737;236252;2025-01-15;-2927.94;;01/12/2024;;288
999;50807640;125736;236252;2025-01-15;-714.7;;01/12/2024;;268
1000;50807591;81044;236252;2025-01-15;-1574.74;;01/12/2024;;204
1001;50809687;81044;236252;2025-01-15;-5919.42;;01/12/2024;;204
1002;50809704;125737;236252;2025-01-15;-1548.1;;01/12/2024;;288
1003;50809891;81044;236252;2025-01-15;-378.2;;01/12/2024;;204
1004;50809907;125737;236252;2025-01-15;-63.95;;01/12/2024;;288
1005;50809933;32;236252;2025-01-15;-198.0;;01/12/2024;;902
1006;50809738;81044;236252;2025-01-15;-392.7;;01/12/2024;;204
1007;50810305;32;236252;2025-01-15;-6748.56;;01/12/2024;;902
1008;50810304;32;236252;2025-01-15;-4211.07;;01/12/2024;;902
1009;50810324;125736;236252;2025-01-15;-278.25;;01/12/2024;;268
1010;50810358;32;236252;2025-01-15;-278.25;;01/12/2024;;902
1011;50810312;81044;236252;2025-01-15;-5335.84;;01/12/2024;;204
1012;50810328;125737;236252;2025-01-15;-898.75;;01/12/2024;;288
1013;50810311;0;236252;2025-01-15;-834.75;;2024-12-01;;100
1014;45584669;0;402856;2024-10-17;-57.17;2024-10-17;2024-09-12;;100
1015;45448084;125736;236252;2024-09-30;-418.28;;30/09/2024;;268
1016;45448088;125737;236252;2024-09-30;-418.28;;30/09/2024;;288
1017;45448089;125737;236252;2024-09-30;-125.49;;30/09/2024;;288
1018;45448085;125736;236252;2024-09-30;-83.66;;30/09/2024;;268
1019;47152852;81044;236252;2024-10-31;-2718.8;;30/11/2024;;204
1020;45298792;81044;236252;2024-09-24;2718.8;;24/09/2024;;204
1021;45298780;125736;236252;2024-09-24;83.66;;24/09/2024;;268
1022;46612927;81044;402884;2024-10-18;-900.0;2024-10-18;18/10/2024;;204
1023;48498824;81044;402884;2024-11-29;-819.0;2024-11-28;29/11/2024;;204
1024;48609392;81044;402884;2024-12-09;-990.0;2024-12-09;25/11/2024;;204
1025;45908758;0;402853;2024-09-30;-76.95;;2024-09-30;M1;100
1026;44722383;125736;402853;2024-09-11;-304.99;2024-09-11;11/09/2024;;268
1027;46454749;0;402856;2024-11-04;-249.0;2024-11-04;2024-10-12;;100
1028;44410389;125736;433996;2024-10-02;-55.63;2024-10-02;01/09/2024;;268
1029;43628435;81044;402884;2024-09-10;-407.69;;01/09/2024;;204
1030;45937584;125736;236252;2024-10-15;-742.41;;01/09/2024;;268
1031;45937575;81044;236252;2024-10-15;-182.75;;01/09/2024;;204
1032;45937572;0;236252;2024-10-15;-3006.39;;2024-09-01;;100
1033;45937640;125737;236252;2024-10-15;-1615.64;;01/09/2024;;288
1034;45937625;81044;236252;2024-10-15;-724.5;;01/09/2024;;204
1035;45937634;125736;236252;2024-10-15;-833.18;;01/09/2024;;268
1036;45937865;125736;236252;2024-10-15;-835.33;;01/09/2024;;268
1037;45937870;125737;236252;2024-10-15;-4162.82;;01/09/2024;;288
1038;45937854;81044;236252;2024-10-15;-9714.6;;01/09/2024;;204
1039;45937960;81044;236252;2024-10-15;-224.99;;01/09/2024;;204
1040;45937887;81044;236252;2024-10-15;-1261.14;;01/09/2024;;204
1041;45937886;81044;236252;2024-10-15;-7462.72;;01/09/2024;;204
1042;45937903;125737;236252;2024-10-15;-1119.08;;01/09/2024;;288
1043;45937929;32;236252;2024-10-15;-455.55;;01/09/2024;;902
1044;45937928;32;236252;2024-10-15;-9693.37;;01/09/2024;;902
1045;45938052;32;236252;2024-10-15;-4741.4;;01/09/2024;;902
1046;45938009;81044;236252;2024-10-15;-5192.3;;01/09/2024;;204
1047;45938025;125737;236252;2024-10-15;-1153.73;;01/09/2024;;288
1048;45938145;125736;236252;2024-10-15;-19.8;;01/09/2024;;268
1049;45938083;81044;236252;2024-10-15;-6599.15;;01/09/2024;;204
1050;45938097;125737;236252;2024-10-15;-790.56;;01/09/2024;;288
1051;45938093;125736;236252;2024-10-15;-516.22;;01/09/2024;;268
1052;45938238;32;236252;2024-10-15;-4099.65;;01/09/2024;;902
1053;45938206;125736;236252;2024-10-15;-3667.02;;01/09/2024;;268
1054;45938204;125736;236252;2024-10-15;-7401.75;;01/09/2024;;268
1055;45938193;0;236252;2024-10-15;-36076.23;;2024-09-01;;100
1056;45938262;125737;236252;2024-10-15;-620.5;;01/09/2024;;288
1057;45938246;81044;236252;2024-10-15;-5335.84;;01/09/2024;;204
1058;45938353;32;236252;2024-10-15;-278.25;;01/09/2024;;902
1059;44280855;32;402853;2024-09-18;-2000.0;2024-09-18;01/09/2024;;902
1060;44283110;0;402856;2024-10-02;-119957.0;2024-10-02;2024-09-02;;100
1061;44324744;81044;402853;2024-09-17;-46.14;2024-09-17;02/09/2024;;204
1062;44524152;0;402853;2024-09-05;-21.46;2024-09-05;2024-09-06;;100
1063;44754835;32;402853;2024-09-10;-5462.89;2024-09-10;01/09/2024;;902
1064;44754814;125736;402853;2024-09-10;-1010.78;2024-09-10;01/09/2024;;268
1065;45153719;32;433995;2024-09-30;-7781.76;2024-09-30;19/09/2024;;902
1066;45153930;125736;402853;2024-09-17;-2282.18;2024-09-17;18/09/2024;;268
1067;45154060;0;402853;2024-09-17;-834.75;2024-09-17;2024-09-18;;100
1068;45154070;125737;402853;2024-09-17;-787.45;2024-09-17;18/09/2024;;288
1069;45154090;32;402853;2024-09-17;-3239.25;2024-09-17;18/09/2024;;902
1070;45294308;125736;402853;2024-09-18;-15.17;;18/09/2024;;268
1071;45331179;125736;402884;2024-09-27;-290.0;2024-09-27;24/09/2024;;268
1072;45451637;125736;402853;2024-09-18;-108.7;;19/09/2024;;268
1073;45585991;32;433996;2024-11-04;-2746.62;2024-11-04;30/09/2024;;902
1074;45907762;0;402853;2024-09-30;-82.43;2024-09-30;2024-09-30;;100
1075;45907751;0;402853;2024-09-30;-239.12;2024-09-30;2024-09-30;;100
1076;45907764;0;402853;2024-09-30;-4452.61;2024-09-30;2024-09-30;;100
1077;45907759;0;402853;2024-09-30;-181.74;2024-09-30;2024-09-30;;100
1078;45904878;32;236252;2024-09-30;601.16;;30/09/2024;;902
1079;45904874;32;236252;2024-09-30;175.0;;30/09/2024;;902
1080;45904883;32;236252;2024-09-30;68.33;;30/09/2024;;902
1081;45904876;32;236252;2024-09-30;181.11;;30/09/2024;;902
1082;45905665;32;236252;2024-09-30;144.9;;30/09/2024;;902
1083;45905661;32;236252;2024-09-30;579.6;;30/09/2024;;902
1084;45905669;32;236252;2024-09-30;144.9;;30/09/2024;;902
1085;45905658;32;236252;2024-09-30;72.45;;30/09/2024;;902
1086;45905659;32;236252;2024-09-30;217.35;;30/09/2024;;902
1087;45905663;32;236252;2024-09-30;362.25;;30/09/2024;;902
1088;45905644;0;236252;2024-09-30;289.8;;2024-09-30;;100
1089;45905670;32;236252;2024-09-30;579.6;;30/09/2024;;902
1090;45905238;32;236252;2024-09-30;195.9;;30/09/2024;;902
1091;45905240;32;236252;2024-09-30;78.36;;30/09/2024;;902
1092;45905235;32;236252;2024-09-30;689.33;;30/09/2024;;902
1093;45904974;32;236252;2024-09-30;80.5;;30/09/2024;;902
1094;45904979;32;236252;2024-09-30;502.56;;30/09/2024;;902
1095;45905056;32;236252;2024-09-30;361.6;;30/09/2024;;902
1096;45905037;0;236252;2024-09-30;519.05;;2024-09-30;;100
1097;45905035;0;236252;2024-09-30;486.17;;2024-09-30;;100
1098;45905063;32;236252;2024-09-30;657.4;;30/09/2024;;902
1099;45905389;0;236252;2024-09-30;15.84;;2024-09-30;;100
1100;45905335;32;236252;2024-09-30;157.16;;30/09/2024;;902
1101;45905339;32;236252;2024-09-30;31.43;;30/09/2024;;902
1102;45905329;32;236252;2024-09-30;36.87;;30/09/2024;;902
1103;45905337;32;236252;2024-09-30;62.86;;30/09/2024;;902
1104;45904791;32;236252;2024-09-30;4868.58;;30/09/2024;;902
1105;45904792;32;236252;2024-09-30;2049.83;;30/09/2024;;902
1106;45904794;32;236252;2024-09-30;819.93;;30/09/2024;;902
1107;45904772;0;236252;2024-09-30;6897.57;;2024-09-30;;100
1108;45905480;0;236252;2024-09-30;222.6;;2024-09-30;;100
1109;45905507;32;236252;2024-09-30;55.65;;30/09/2024;;902
1110;45905482;0;236252;2024-09-30;111.3;;2024-09-30;;100
1111;46117459;125737;402853;2024-10-11;-85.9;2024-10-11;02/10/2024;;288
1112;46204242;0;402856;2024-11-04;-2895.33;2024-11-04;2024-10-02;;100
1113;46503808;81044;402853;2024-10-15;-99.13;2024-10-15;08/10/2024;;204
1114;46503812;125736;402853;2024-10-15;-11.66;2024-10-15;08/10/2024;;268
1115;46504911;125736;402853;2024-11-19;-1.51;2024-11-19;01/10/2024;;268
1116;46504909;81044;402853;2024-11-19;-2.15;2024-11-19;01/10/2024;;204
1117;45463063;32;402853;2024-10-08;-346.5;2024-10-08;09/10/2024;;902
1118;46621436;81044;402884;2024-11-18;-2767.0;2024-11-14;15/10/2024;;204
1119;46911274;125736;402853;2024-10-17;-2282.18;2024-10-17;18/10/2024;;268
1120;46886611;0;402884;2024-11-22;-5997.0;2024-11-21;2024-10-21;;100
1121;46911781;81044;402853;2024-10-17;-5843.25;2024-10-17;18/10/2024;;204
1122;46911791;125737;402853;2024-10-17;-898.75;2024-10-17;18/10/2024;;288
1123;46985616;81044;402853;2024-10-24;-3831.9;;23/10/2024;;204
1124;46985621;125736;402853;2024-10-24;-1724.35;;23/10/2024;;268
1125;46991632;32;433996;2024-10-01;-1507.11;;01/10/2024;;902
1126;47026325;81044;402853;2024-10-17;-123.6;;18/10/2024;;204
1127;47026332;125737;402853;2024-10-17;-14.54;;18/10/2024;;288
1128;47243669;81044;433996;2024-12-03;-5092.41;;29/10/2024;;204
1129;47475182;0;402853;2024-10-31;-82.6;2024-10-31;2024-10-31;;100
1130;47475185;0;402853;2024-10-31;-4544.0;2024-10-31;2024-10-31;;100
1131;47475183;0;402853;2024-10-31;-1404.52;2024-10-31;2024-10-31;;100
1132;47646589;125736;236252;2024-11-15;-392.85;;01/10/2024;;268
1133;47646588;125736;236252;2024-11-15;-1506.08;;01/10/2024;;268
1134;47646644;125737;236252;2024-11-15;-1323.0;;01/10/2024;;288
1135;47646629;81044;236252;2024-11-15;-724.5;;01/10/2024;;204
1136;47646714;81044;236252;2024-11-15;-14457.07;;01/10/2024;;204
1137;47646799;81044;236252;2024-11-15;-243.89;;01/10/2024;;204
1138;47646790;32;236252;2024-11-15;-573.92;;01/10/2024;;902
1139;47646745;81044;236252;2024-11-15;-8506.66;;01/10/2024;;204
1140;47647053;125737;236252;2024-11-15;-1392.17;;01/10/2024;;288
1141;47647036;81044;236252;2024-11-15;-5540.43;;01/10/2024;;204
1142;47647081;32;236252;2024-11-15;-5170.56;;01/10/2024;;902
1143;47647037;81044;236252;2024-11-15;-812.71;;01/10/2024;;204
1144;47647163;81044;236252;2024-11-15;-378.2;;01/10/2024;;204
1145;47647164;81044;236252;2024-11-15;-19.8;;01/10/2024;;204
1146;47647177;125736;236252;2024-11-15;-19.8;;01/10/2024;;268
1147;47647156;32;236252;2024-11-15;-392.7;;01/10/2024;;902
1148;47647089;0;236252;2024-11-15;-1208.08;;2024-10-01;;100
1149;47647155;32;236252;2024-11-15;-334.75;;01/10/2024;;902
1150;47647090;81044;236252;2024-11-15;-6994.61;;01/10/2024;;204
1151;47647781;32;236252;2024-11-15;-4100.54;;01/10/2024;;902
1152;47647780;32;236252;2024-11-15;-68801.17;;01/10/2024;;902
1153;47647748;125736;236252;2024-11-15;-2795.43;;01/10/2024;;268
1154;47647813;125736;236252;2024-11-15;-598.24;;01/10/2024;;268
1155;47647894;32;236252;2024-11-15;-3602.2;;01/10/2024;;902
1156;47647814;125736;236252;2024-11-15;-278.25;;01/10/2024;;268
1157;47647897;32;236252;2024-11-15;-278.25;;01/10/2024;;902
1158;47618870;0;402856;2024-12-03;-1878.4;;2024-11-01;;100
1159;47646813;81044;402853;2024-11-14;-295.73;2024-11-14;01/11/2024;;204
1160;47649106;125737;402853;2024-11-14;-28.2;2024-11-14;01/11/2024;;288
1161;47649117;32;402853;2024-11-14;-28.2;2024-11-14;01/11/2024;;902
1162;47649129;32;402853;2024-12-20;-1.37;2024-12-20;01/11/2024;;902
1163;47649122;125737;402853;2024-12-20;-1.38;2024-12-20;01/11/2024;;288
1164;47665627;32;236252;2024-10-31;34.17;;31/10/2024;;902
1165;47665620;32;236252;2024-10-31;368.82;;31/10/2024;;902
1166;47665628;32;236252;2024-10-31;350.0;;31/10/2024;;902
1167;47665618;32;236252;2024-10-31;180.71;;31/10/2024;;902
1168;47665611;32;236252;2024-10-31;241.48;;31/10/2024;;902
1169;47666507;32;236252;2024-10-31;301.99;;31/10/2024;;902
1170;47666506;32;236252;2024-10-31;362.25;;31/10/2024;;902
1171;47666504;32;236252;2024-10-31;289.8;;31/10/2024;;902
1172;47666513;32;236252;2024-10-31;100.66;;31/10/2024;;902
1173;47666502;32;236252;2024-10-31;72.45;;31/10/2024;;902
1174;47666072;32;236252;2024-10-31;276.9;;31/10/2024;;902
1175;47666074;32;236252;2024-10-31;1003.34;;31/10/2024;;902
1176;47666085;32;236252;2024-10-31;551.55;;31/10/2024;;902
1177;47666069;32;236252;2024-10-31;200.67;;31/10/2024;;902
1178;47666070;32;236252;2024-10-31;69.23;;31/10/2024;;902
1179;47666073;32;236252;2024-10-31;689.31;;31/10/2024;;902
1180;47665842;32;236252;2024-10-31;227.78;;31/10/2024;;902
1181;47665850;32;236252;2024-10-31;638.79;;31/10/2024;;902
1182;47665847;32;236252;2024-10-31;102.78;;31/10/2024;;902
1183;47665839;32;236252;2024-10-31;1166.67;;31/10/2024;;902
1184;47665907;32;236252;2024-10-31;163.54;;31/10/2024;;902
1185;47665920;32;236252;2024-10-31;316.05;;31/10/2024;;902
1186;47665914;32;236252;2024-10-31;181.14;;31/10/2024;;902
1187;47665918;32;236252;2024-10-31;81.92;;31/10/2024;;902
1188;47665908;32;236252;2024-10-31;218.05;;31/10/2024;;902
1189;47666306;32;236252;2024-10-31;3.96;;31/10/2024;;902
1190;47666303;32;236252;2024-10-31;9.9;;31/10/2024;;902
1191;47666310;32;236252;2024-10-31;3.96;;31/10/2024;;902
1192;47666233;32;236252;2024-10-31;66.95;;31/10/2024;;902
1193;47666232;32;236252;2024-10-31;78.54;;31/10/2024;;902
1194;47666236;32;236252;2024-10-31;87.55;;31/10/2024;;902
1195;47666231;32;236252;2024-10-31;167.38;;31/10/2024;;902
1196;47665027;32;236252;2024-10-31;2247.47;;31/10/2024;;902
1197;47665029;32;236252;2024-10-31;578.26;;31/10/2024;;902
1198;47665025;32;236252;2024-10-31;2050.27;;31/10/2024;;902
1199;47665019;32;236252;2024-10-31;2173.48;;31/10/2024;;902
1200;47665022;32;236252;2024-10-31;10499.8;;31/10/2024;;902
1201;47666405;32;236252;2024-10-31;27.83;;31/10/2024;;902
1202;47666394;32;236252;2024-10-31;111.3;;31/10/2024;;902
1203;47666400;32;236252;2024-10-31;154.64;;31/10/2024;;902
1204;47666397;32;236252;2024-10-31;115.98;;31/10/2024;;902
1205;47666404;32;236252;2024-10-31;27.83;;31/10/2024;;902
1206;47881640;81044;402853;2024-11-11;-7364.4;2024-11-11;01/11/2024;;204
1207;47881653;125736;402853;2024-11-11;-802.12;2024-11-11;01/11/2024;;268
1208;47281527;81044;402853;2024-11-06;-699.52;2024-11-06;04/11/2024;;204
1209;48080306;0;402856;2024-12-03;-249.0;;2024-11-12;;100
1210;48130637;32;402853;2024-11-29;-7781.76;2024-11-29;14/11/2024;;902
1211;48200498;81044;402853;2024-11-18;-118.66;;18/11/2024;;204
1212;48206549;81044;402853;2024-11-18;-3606.49;;18/11/2024;;204
1213;48199904;125737;433996;2024-11-01;-298.5;;01/11/2024;;288
1214;48494442;125737;402853;2024-11-19;-2340.14;2024-11-19;20/11/2024;;288
1215;48494430;81044;402853;2024-11-19;-15214.5;2024-11-19;20/11/2024;;204
1216;48494429;0;402853;2024-11-19;-2173.5;2024-11-19;2024-11-20;;100
1217;48494987;125737;402853;2024-11-19;0.0;2024-11-19;20/11/2024;;288
1218;48608914;81044;402853;2024-12-20;-469.26;2024-12-20;25/11/2024;;204
1219;32823678;32;402856;2024-11-01;-7312.54;;01/11/2024;M1;902
1220;48951725;32;402856;2024-11-30;-13.77;;30/11/2024;M1;902
1221;48921104;125737;433996;2025-01-03;-77.02;2025-01-03;01/12/2024;;288
1222;48982922;125736;236252;2024-12-15;-563.61;;01/11/2024;;268
1223;48982910;81044;236252;2024-12-15;-10426.82;;01/11/2024;;204
1224;48983005;32;236252;2024-12-15;-724.5;;01/11/2024;;902
1225;48982961;81044;236252;2024-12-15;-14632.38;;01/11/2024;;204
1226;48982962;81044;236252;2024-12-15;-724.5;;01/11/2024;;204
1227;48983107;81044;236252;2024-12-15;-1249.73;;01/11/2024;;204
1228;48983108;81044;236252;2024-12-15;-257.36;;01/11/2024;;204
1229;48983122;125737;236252;2024-12-15;-2436.69;;01/11/2024;;288
1230;48983117;125736;236252;2024-12-15;-1317.69;;01/11/2024;;268
1231;48983057;81044;236252;2024-12-15;-14013.31;;01/11/2024;;204
1232;48983099;32;236252;2024-12-15;-579.77;;01/11/2024;;902
1233;48983100;32;236252;2024-12-15;-1873.3;;01/11/2024;;902
1234;48983068;125736;236252;2024-12-15;-2849.23;;01/11/2024;;268
1235;48983171;81044;236252;2024-12-15;-984.17;;01/11/2024;;204
1236;48983170;81044;236252;2024-12-15;-6893.08;;01/11/2024;;204
1237;48983181;125736;236252;2024-12-15;-1037.7;;01/11/2024;;268
1238;48983182;125736;236252;2024-12-15;-428.33;;01/11/2024;;268
1239;48983282;81044;236252;2024-12-15;-392.06;;01/11/2024;;204
1240;48983283;81044;236252;2024-12-15;-19.8;;01/11/2024;;204
1241;48983348;125736;236252;2024-12-15;-4425.13;;01/11/2024;;268
1242;48983430;125736;236252;2024-12-15;-598.24;;01/11/2024;;268
1243;48983463;32;236252;2024-12-15;-278.25;;01/11/2024;;902
1244;48977461;32;402853;2025-01-17;-128.4;2025-01-17;03/12/2024;;902
1245;48911891;32;402853;2024-12-18;-2000.0;2024-12-18;01/12/2024;;902
1246;48933911;81044;402853;2024-12-12;-615.3;2024-12-12;02/12/2024;;204
1247;48950525;0;402853;2024-11-30;-86.35;;2024-11-30;;100
1248;48950509;32;402853;2024-11-30;-281.89;;30/11/2024;;902
1249;48950521;0;402853;2024-11-30;-207.28;;2024-11-30;;100
1250;48983922;32;236252;2024-11-30;86.97;;30/11/2024;;902
1251;48983914;32;236252;2024-11-30;350.12;;30/11/2024;;902
1252;48983920;32;236252;2024-11-30;316.66;;30/11/2024;;902
1253;48983925;32;236252;2024-11-30;43.48;;30/11/2024;;902
1254;48983910;32;236252;2024-11-30;253.73;;30/11/2024;;902
1255;48983921;32;236252;2024-11-30;397.23;;30/11/2024;;902
1256;48984573;32;236252;2024-11-30;144.9;;30/11/2024;;902
1257;48984574;32;236252;2024-11-30;514.55;;30/11/2024;;902
1258;48984558;32;236252;2024-11-30;72.45;;30/11/2024;;902
1259;48984177;32;236252;2024-11-30;321.45;;30/11/2024;;902
1260;48984191;32;236252;2024-11-30;42.7;;30/11/2024;;902
1261;48984184;32;236252;2024-11-30;700.85;;30/11/2024;;902
1262;48984005;32;236252;2024-11-30;316.67;;30/11/2024;;902
1263;48984006;32;236252;2024-11-30;1329.64;;30/11/2024;;902
1264;48984107;32;236252;2024-11-30;362.04;;30/11/2024;;902
1265;48984094;32;236252;2024-11-30;189.86;;30/11/2024;;902
1266;48984096;32;236252;2024-11-30;630.11;;30/11/2024;;902
1267;48984102;32;236252;2024-11-30;220.77;;30/11/2024;;902
1268;48984376;32;236252;2024-11-30;9.9;;30/11/2024;;902
1269;48984384;32;236252;2024-11-30;1.98;;30/11/2024;;902
1270;48984371;32;236252;2024-11-30;1.98;;30/11/2024;;902
1271;48984271;32;236252;2024-11-30;33.48;;30/11/2024;;902
1272;48984262;32;236252;2024-11-30;117.81;;30/11/2024;;902
1273;48984263;32;236252;2024-11-30;157.08;;30/11/2024;;902
1274;48984264;32;236252;2024-11-30;350.2;;30/11/2024;;902
1275;48984267;32;236252;2024-11-30;167.38;;30/11/2024;;902
1276;48983809;32;236252;2024-11-30;3134.44;;30/11/2024;;902
1277;48983821;32;236252;2024-11-30;4493.64;;30/11/2024;;902
1278;48983822;32;236252;2024-11-30;4432.71;;30/11/2024;;902
1279;48983817;32;236252;2024-11-30;864.41;;30/11/2024;;902
1280;48983808;32;236252;2024-11-30;2350.83;;30/11/2024;;902
1281;48984467;32;236252;2024-11-30;139.13;;30/11/2024;;902
1282;48984472;32;236252;2024-11-30;27.83;;30/11/2024;;902
1283;48984464;32;236252;2024-11-30;222.6;;30/11/2024;;902
1284;49626285;32;402853;2024-12-17;-24.17;2024-12-17;03/12/2024;;902
1285;49626278;81044;402853;2024-12-17;-96.67;2024-12-17;03/12/2024;;204
1286;49626289;125737;402853;2025-01-17;-1.18;2025-01-17;03/12/2024;;288
1287;49798135;81044;402853;2024-12-13;-87.47;2024-12-13;05/12/2024;;204
1288;50305663;125736;402853;2024-12-10;-1204.46;2024-12-10;01/12/2024;;268
1289;50305667;125737;402853;2024-12-10;-1702.54;2024-12-10;01/12/2024;;288
1290;50805822;81044;236252;2025-01-15;-6626.96;;01/12/2024;;204
1291;50805883;125736;236252;2025-01-15;-467.08;;01/12/2024;;268
1292;50806013;32;236252;2025-01-15;-491.27;;01/12/2024;;902
1293;50806045;81044;236252;2025-01-15;-724.5;;01/12/2024;;204
1294;50806041;81044;236252;2025-01-15;-13932.86;;01/12/2024;;204
1295;50806085;125736;236252;2025-01-15;-1557.68;;01/12/2024;;268
1296;50807513;125736;236252;2025-01-15;-3318.74;;01/12/2024;;268
1297;50807779;81044;236252;2025-01-15;-7480.86;;01/12/2024;;204
1298;50809679;32;236252;2025-01-15;-402.46;;01/12/2024;;902
1299;50807758;32;236252;2025-01-15;-671.17;;01/12/2024;;902
1300;50807587;81044;236252;2025-01-15;-9854.91;;01/12/2024;;204
1301;50809700;125736;236252;2025-01-15;-337.93;;01/12/2024;;268
1302;50809851;125736;236252;2025-01-15;-901.9;;01/12/2024;;268
1303;50809884;32;236252;2025-01-15;-334.75;;01/12/2024;;902
1304;50809943;32;236252;2025-01-15;-57156.87;;01/12/2024;;902
1305;50809945;81044;236252;2025-01-15;-66825.97;;01/12/2024;;204
1306;50810276;125737;236252;2025-01-15;-17446.2;;01/12/2024;;288
1307;50810271;125736;236252;2025-01-15;-14355.7;;01/12/2024;;268
1308;50810303;32;236252;2025-01-15;-75112.3;;01/12/2024;;902
1309;50809947;81044;236252;2025-01-15;-2089.87;;01/12/2024;;204
1310;50810357;32;236252;2025-01-15;-278.25;;01/12/2024;;902
1311;50810323;125736;236252;2025-01-15;-598.24;;01/12/2024;;268
